id,name,definition,example,category
17,"Punto ciego de sesgo","La tendencia a verse a uno mismo como menos sesgado que los demás, o a ser capaz de identificar más sesgos cognitivos en los demás que en uno mismo.","Creer que uno es objetivo y racional en sus opiniones políticas, mientras que ve a los partidarios del partido contrario como completamente sesgados e ilógicos.","not_enough_meaning"
18,"Efecto de extrañeza","La información extraña, inusual o sorprendente se recuerda mejor que la información común y esperada.","En una lista de palabras, es más probable que recuerdes 'ornitorrinco' y 'zepelín' que 'silla' y 'mesa'.","too_much_information"
19,"Sesgo de apoyo a la elección","La tendencia a recordar las propias elecciones como mejores de lo que realmente fueron.","Al recordar una decisión pasada, como la elección de una universidad, es más probable que recuerdes los aspectos positivos de tu elección y los aspectos negativos de las alternativas.","too_much_information"
20,"Ilusión de agrupamiento","La tendencia a ver patrones en eventos aleatorios. Es fundamental en la falacia del jugador.","Ver una 'racha de suerte' en un jugador de baloncesto que ha metido varias canastas seguidas, aunque cada tiro sea un evento independiente.","not_enough_meaning"
21,"Desvanecimiento de la compasión","La tendencia a conmoverse menos por un gran número de personas que sufren que por una sola persona identificable.","Donar una gran suma para ayudar a un solo niño cuya historia viste en las noticias, pero estar menos dispuesto a donar a un fondo que ayudaría a miles de niños anónimos.","too_much_information"
22,"Sesgo de confirmación","La tendencia a buscar, interpretar, favorecer y recordar la información de una manera que confirme o apoye las creencias o valores preexistentes.","Una persona que cree que un determinado partido político es corrupto consumirá principalmente noticias de fuentes que informan sobre los escándalos de ese partido, mientras ignora las noticias positivas.","too_much_information"
23,"Sesgo de congruencia","La tendencia a probar las hipótesis exclusivamente a través de pruebas directas, en lugar de probar posibles hipótesis alternativas.","Si crees que un determinado tipo de bolígrafo es el mejor, puede que solo lo pruebes en papel donde sabes que funciona bien, en lugar de probarlo en diferentes superficies donde podría fallar.","too_much_information"
24,"Falacia de la conjunción","La tendencia a suponer que las condiciones específicas son más probables que una sola general.","Creer que es más probable que una mujer sea una 'cajera de banco feminista' que simplemente una 'cajera de banco', aunque la primera categoría es un subconjunto de la segunda.","not_enough_meaning"
25,"Sesgo de conservadurismo","La tendencia a revisar la propia creencia de forma insuficiente cuando se presentan nuevas pruebas.","Un inversor se aferra a una acción que está funcionando mal, creyendo que su evaluación positiva inicial sigue siendo válida a pesar de las crecientes noticias negativas.","too_much_information"
26,"Efecto de contexto","Nuestra cognición y memoria están influenciadas por el contexto en el que recibimos la información. El mismo estímulo puede interpretarse de forma diferente dependiendo de las pistas circundantes.","Una persona podría calificar un vino como más agradable si se sirve en un restaurante elegante con música elegante que si bebiera exactamente el mismo vino en un vaso de plástico en un picnic.","too_much_information"
27,"Efecto de contraste","La mejora o disminución de una percepción, cognición o rendimiento relacionado como resultado de la exposición sucesiva o simultánea a un estímulo de menor o mayor valor en la misma dimensión.","Una presentación mediocre parecerá mucho mejor si sigue a una terrible, y mucho peor si sigue a una excelente.","too_much_information"
28,"Sesgo de cortesía","La tendencia a dar una opinión que es más socialmente correcta que la propia opinión verdadera, para no ofender a nadie.","Decirle a un amigo que te encanta su nuevo corte de pelo, aunque en secreto pienses que no le favorece.","need_to_act_fast"
29,"Criptomnesia","Un sesgo de la memoria por el que una persona puede recordar falsamente haber generado un pensamiento, una idea, una canción o un chiste, no plagiando deliberadamente sino experimentando un recuerdo como si fuera una nueva inspiración.","Un músico puede componer una melodía que cree que es original, para descubrir más tarde que es muy similar a una canción que escuchó hace años.","what_to_remember"
30,"Olvido dependiente de pistas","La incapacidad de recordar información sin las pistas específicas que estaban presentes cuando se formó el recuerdo.","Entras en una habitación para coger algo, pero olvidas qué era. Cuando vuelves a tu habitación original, el contexto refresca tu memoria y te acuerdas.","too_much_information"
31,"Maldición del conocimiento","Cuando a las personas mejor informadas les resulta extremadamente difícil pensar en los problemas desde la perspectiva de las personas menos informadas.","Un ingeniero experto que utiliza jerga técnica al explicar un concepto a un principiante, asumiendo que tienen los mismos conocimientos previos.","not_enough_meaning"
32,"Declinismo","La creencia de que una sociedad o institución tiende al declive. Predominantemente, es la tendencia a ver el pasado con una luz más favorable y el futuro con una luz más negativa.","Insistir en que la música y las películas eran 'mucho mejores' en el pasado y que la cultura contemporánea es un signo de decadencia social.","what_to_remember"
33,"Efecto señuelo","El fenómeno por el que los consumidores tenderán a tener un cambio específico de preferencia entre dos opciones cuando también se les presenta una tercera opción que está asimétricamente dominada.","Un cine ofrece palomitas pequeñas por 3€ y grandes por 7€. La mayoría de la gente compra las pequeñas. Cuando se introduce una opción mediana por 6,50€, la mayoría de la gente compra ahora las grandes porque parece una oferta mucho mejor.","need_to_act_fast"
34,"Efecto por defecto","Cuando se da a elegir entre varias opciones, la tendencia a favorecer la que viene por defecto.","La mayoría de la gente se queda con la configuración por defecto de su teléfono, aunque personalizarla sería beneficioso.","need_to_act_fast"
35,"Efecto de denominación","La tendencia a gastar más dinero cuando está denominado en pequeñas cantidades en lugar de grandes cantidades.","Es más probable que gastes cuatro billetes de 5€ que un solo billete de 20€.","need_to_act_fast"
36,"Efecto de disposición","La tendencia a vender activos que han aumentado de valor, mientras se mantienen los activos que han bajado de valor.","Un inversor vende una acción que ha obtenido una ganancia del 20% para 'asegurar los beneficios', pero se aferra a una acción que ha perdido un 30%, esperando que 'se recupere'.","need_to_act_fast"
37,"Sesgo de distinción","La tendencia a ver dos opciones como más diferentes cuando se evalúan simultáneamente que cuando se evalúan por separado.","Al elegir entre dos televisores en una tienda, podrías centrarte en diferencias diminutas e insignificantes en las especificaciones. En casa, probablemente no notarías ninguna diferencia entre ellos.","too_much_information"
38,"Efecto Dunning-Kruger","La tendencia de los individuos no cualificados a sobrestimar su propia capacidad y la tendencia de los expertos a subestimar su propia capacidad.","Una persona que acaba de empezar a aprender un nuevo idioma puede creer que es casi bilingüe, mientras que un verdadero experto es muy consciente de sus propias limitaciones.","need_to_act_fast"
39,"Negligencia de la duración","La negligencia de la duración de un evento al determinar su valor.","Recordar unas largas y agradables vacaciones basándose en sus momentos culminantes y en cómo terminaron, en lugar de en su duración total.","what_to_remember"
40,"Sesgo egocéntrico","La tendencia a depender demasiado de la propia perspectiva y/o a tener una opinión más alta de uno mismo que la realidad.","Sobrestimar cuánto están de acuerdo tus amigos con tus opiniones políticas, o atribuirte más mérito por el éxito de un proyecto de grupo del que está objetivamente justificado.","what_to_remember"
41,"Brecha de empatía","Subestimamos la influencia de los impulsos viscerales en nuestras propias actitudes, preferencias y comportamientos. Es difícil imaginar cómo nos sentiríamos en un estado emocional o fisiológico diferente.","Cuando no tienes hambre, es fácil decidir que vas a comer una ensalada sana para cenar. Cuando llega la hora de la cena y estás hambriento, tu antojo de una hamburguesa grasienta es mucho más fuerte de lo que habías previsto.","too_much_information"
42,"Efecto de dotación","La tendencia de las personas a exigir mucho más por renunciar a un objeto de lo que estarían dispuestas a pagar por adquirirlo.","Valorar una simple taza de café que recibiste gratis en 10€, pero no estar dispuesto a pagar más de 3€ por la misma taza en una tienda.","need_to_act_fast"
43,"Esencialismo","La creencia de que las cosas tienen un conjunto de características que las convierten en lo que son, y que la tarea de la ciencia y la filosofía es su descubrimiento y expresión.","La creencia de que existe una 'esencia' de ser hombre o mujer que es fija y no se puede cambiar.","not_enough_meaning"
44,"Expectativa exagerada","La tendencia a creer que un evento futuro será más extremo de lo que realmente resulta ser.","Creer que ganar la lotería resolverá todos los problemas de la vida y traerá la felicidad eterna.","not_enough_meaning"
45,"Sesgo del experimentador (Efecto de expectativa del observador)","Una forma de reactividad en la que el sesgo cognitivo de un investigador le lleva a influir inconscientemente en los participantes de un experimento.","Un profesor que espera que un alumno rinda bien puede, sin querer, darle más ánimos y mejores comentarios, lo que conduce a un mejor rendimiento.","too_much_information"
46,"Sesgo de incentivos extrínsecos","La tendencia a atribuir las motivaciones de otras personas más a factores extrínsecos (como las recompensas laborales) y nuestras propias motivaciones más a factores intrínsecos (como el aprendizaje y el disfrute).","Creer que tu colega solo trabaja duro por el sueldo, mientras que tú crees que trabajas duro porque te apasiona el trabajo.","not_enough_meaning"
47,"Efecto de falso consenso","La tendencia de las personas a sobrestimar el grado en que los demás están de acuerdo con ellas.","Sorprenderse al descubrir que un candidato político al que apoyas ha perdido las elecciones, porque sentías que 'todo el mundo' que conocías votaba por él.","not_enough_meaning"
48,"Falso recuerdo","Un fenómeno psicológico en el que una persona recuerda algo que no sucedió o lo recuerda de forma diferente a como sucedió en realidad.","Mucha gente tiene el falso recuerdo de haber visto a Bugs Bunny en Disneyland, aunque Bugs Bunny es un personaje de Warner Bros.","what_to_remember"
49,"Efecto de enfoque","La tendencia a dar demasiada importancia a un aspecto de un evento, lo que provoca un error al predecir con precisión la utilidad de un resultado futuro.","La gente suele creer que vivir en California les haría mucho más felices, centrándose en el buen tiempo e ignorando otros factores como el tráfico y el coste de la vida.","too_much_information"
50,"Efecto Forer (Efecto Barnum)","La observación de que los individuos darán altas calificaciones de precisión a las descripciones de su personalidad que supuestamente están diseñadas específicamente para ellos, pero que en realidad son lo suficientemente vagas y generales como para aplicarse a una amplia gama de personas.","La gente cree fácilmente en las vagas predicciones de los horóscopos porque puede encontrar fácilmente ejemplos de su propia vida que parecen confirmar las afirmaciones.","not_enough_meaning"
51,"Efecto de encuadre","Sacar conclusiones diferentes de la misma información, dependiendo de cómo se presente esa información.","Un producto anunciado como '90% libre de grasa' es más atractivo que uno descrito como '10% de grasa', aunque sean lo mismo.","need_to_act_fast"
52,"Ilusión de frecuencia (Fenómeno Baader-Meinhof)","Después de notar algo por primera vez, hay una tendencia a notarlo más a menudo, lo que lleva a creer que tiene una mayor frecuencia de aparición.","Aprendes una palabra nueva y, de repente, parece que la ves o la oyes en todas partes.","too_much_information"
53,"Fijación funcional","Un sesgo cognitivo que limita a una persona a utilizar un objeto sólo de la forma en que se utiliza tradicionalmente.","Necesitar un martillo pero no darse cuenta de que se podría usar una llave pesada para clavar un clavo.","not_enough_meaning"
54,"Error fundamental de atribución","La tendencia de las personas a subestimar las explicaciones situacionales del comportamiento observado de un individuo mientras sobrestiman las explicaciones disposicionales y basadas en la personalidad.","Suponer que una persona que te corta el paso en el tráfico es un imbécil egoísta, en lugar de considerar que podría estar en una emergencia.","not_enough_meaning"
55,"Falacia del jugador","La tendencia a pensar que las probabilidades futuras se ven alteradas por los acontecimientos pasados, cuando en realidad no cambian.","Después de que una moneda haya caído cara cinco veces seguidas, una persona podría creer que el siguiente lanzamiento 'debe' ser cruz.","not_enough_meaning"
56,"Efecto Google (Amnesia digital)","La tendencia a olvidar la información que se puede encontrar fácilmente en línea utilizando los motores de búsqueda de Internet.","Es menos probable que recuerdes un dato específico, como el cumpleaños de un actor, porque sabes que puedes buscarlo fácilmente en tu teléfono.","what_to_remember"
57,"Error de atribución de grupo","La tendencia a creer que las características de un miembro individual de un grupo son un reflejo del grupo en su conjunto.","Después de una interacción negativa con un solo turista de un país determinado, concluir que todo el mundo de ese país es grosero.","not_enough_meaning"
58,"Pensamiento de grupo","El fenómeno psicológico que se produce dentro de un grupo de personas en el que el deseo de armonía o conformidad en el grupo da lugar a un resultado de toma de decisiones irracional o disfuncional.","En una reunión de negocios, todos los altos directivos están de acuerdo en un plan arriesgado. Los miembros más jóvenes dudan en oponerse por miedo a perturbar la armonía y a ser vistos como si no formaran parte del equipo.","need_to_act_fast"
59,"Efecto halo","La tendencia a que los rasgos positivos o negativos de una persona se 'extiendan' de un área de su personalidad a otra en las percepciones que los demás tienen de ella.","Suponer que una persona físicamente atractiva es también inteligente, amable y divertida.","not_enough_meaning"
60,"Efecto difícil-fácil","La tendencia a sobrestimar la propia capacidad para realizar una tarea difícil y a subestimar la propia capacidad para realizar una tarea fácil.","Un estudiante puede tener un exceso de confianza en su capacidad para escribir un trabajo de investigación complejo, pero tener poca confianza en su capacidad para aprobar un simple examen de opción múltiple.","need_to_act_fast"
61,"Sesgo retrospectivo","La tendencia a ver los acontecimientos pasados como predecibles en el momento en que ocurrieron.","Después de una caída de la bolsa, la gente podría decir que 'sabían que iba a pasar desde el principio', aunque no fuera así.","what_to_remember"
62,"Sesgo de atribución hostil","La tendencia a interpretar el comportamiento de los demás como si tuviera una intención hostil, incluso cuando el comportamiento es ambiguo o benigno.","Si alguien te tropieza en una habitación llena de gente, inmediatamente asumes que lo hizo a propósito para ser agresivo.","not_enough_meaning"
63,"Falacia de la mano caliente","La creencia de que una persona que ha tenido éxito en un evento aleatorio tiene una mayor probabilidad de tener más éxito en intentos adicionales.","Se cree que un jugador de baloncesto que ha metido sus últimos tiros tiene una 'mano caliente' y es más probable que meta su próximo tiro.","not_enough_meaning"
64,"Efecto de humor","Los elementos humorísticos se recuerdan más fácilmente que los no humorísticos.","Es más probable que recuerdes los detalles de un anuncio divertido que de uno serio, incluso para un producto similar.","too_much_information"
65,"Descuento hiperbólico","La tendencia de las personas a elegir cada vez más una recompensa más pequeña y más próxima en el tiempo en lugar de una recompensa más grande y más lejana, a medida que el retraso se produce antes en lugar de más tarde.","Preferir recibir 50€ hoy en lugar de 100€ en seis meses, aunque esta última sea una mejor opción financiera.","need_to_act_fast"
66,"Efecto IKEA","La tendencia de las personas a dar un valor desproporcionadamente alto a los productos que han creado parcialmente.","Sentir que la estantería que te costó montar tú mismo es más valiosa que una idéntica, pre-montada, de la tienda.","need_to_act_fast"
67,"Ilusión de control","La tendencia a sobrestimar la propia capacidad para controlar los acontecimientos.","La gente suele creer que puede influir en el resultado de un lanzamiento de dados lanzándolos más fuerte para un número alto y más suave para un número bajo.","not_enough_meaning"
68,"Ilusión de profundidad explicativa","La ilusión de que entiendes un tema con mucho más detalle de lo que realmente lo haces.","Creer con confianza que sabes cómo funciona una cremallera, pero ser incapaz de explicar el mecanismo cuando te lo preguntan.","not_enough_meaning"
69,"Ilusión de transparencia","La tendencia de las personas a sobrestimar el grado en que los demás conocen su estado mental personal.","Creer que tu nerviosismo es obvio para el público cuando estás haciendo una presentación, aunque ellos no lo noten.","not_enough_meaning"
70,"Ilusión de validez","Sobrestimamos nuestra capacidad para interpretar y predecir con precisión el resultado al analizar un conjunto de datos, en particular cuando los datos analizados muestran un patrón muy consistente.","Un entrevistador de trabajo puede sentirse seguro de su capacidad para elegir al mejor candidato basándose en una breve entrevista, a pesar de que los estudios demuestran que las entrevistas no estructuradas son malos predictores del rendimiento laboral.","not_enough_meaning"
71,"Correlación ilusoria","El fenómeno de percibir una relación entre variables incluso cuando no existe tal relación.","Creer que siempre llueve después de lavar el coche.","not_enough_meaning"
72,"Superioridad ilusoria (Efecto Lake Wobegon)","La tendencia humana a sobrestimar los propios logros y capacidades en relación con los demás.","En una encuesta, el 90% de los conductores podría calificar sus propias habilidades de conducción como 'superiores a la media'.","need_to_act_fast"
73,"Efecto de verdad ilusoria","Somos más propensos a creer la información a la que hemos estado expuestos repetidamente, independientemente de si es cierta o no.","Una mentira política, si se repite con frecuencia en los medios de comunicación y por los políticos, puede llegar a ser aceptada como verdad por un segmento de la población.","too_much_information"
74,"Sesgo de impacto","La tendencia a sobrestimar la duración o la intensidad de los estados de ánimo futuros.","Creer que romper con una pareja te dejará destrozado durante años, cuando en realidad el dolor emocional remite mucho más rápidamente.","need_to_act_fast"
75,"Sesgo de información","La tendencia a buscar información cuando no afecta a la acción.","Seguir investigando diferentes modelos de coches incluso después de haber tomado ya una decisión y haber comprado uno.","too_much_information"
76,"Sesgo de endogrupo","La tendencia de las personas a dar un trato preferencial a otras que perciben como miembros de sus propios grupos.","Contratar a un candidato de tu propia alma máter por encima de un candidato más cualificado de otra escuela.","not_enough_meaning"
77,"Insensibilidad al tamaño de la muestra","La tendencia a subestimar la variación en muestras pequeñas. A menudo sacamos conclusiones a partir de pequeñas cantidades de datos sin tener en cuenta el papel del azar.","Un hospital informa de que un día determinado, el 60% de los bebés nacidos fueron niños. La gente se sorprende más de esto si el hospital es grande (muchos nacimientos) que si es pequeño (pocos nacimientos), aunque las muestras pequeñas tienen más probabilidades de mostrar resultados extremos.","not_enough_meaning"
78,"Escalada irracional (Falacia del coste hundido)","El fenómeno por el que las personas justifican una mayor inversión en una decisión, basándose en la inversión acumulada anterior, a pesar de las nuevas pruebas que sugieren que la decisión probablemente fue errónea.","Seguir invirtiendo dinero en un proyecto empresarial que fracasa porque 'ya hemos invertido demasiado para parar ahora'.","need_to_act_fast"
79,"Hipótesis del mundo justo","La tendencia a creer que el mundo es justo y que la gente recibe lo que se merece.","Culpar a la víctima de un crimen o accidente asumiendo que debe haber hecho algo para merecer su destino.","not_enough_meaning"
80,"Ley del instrumento (Martillo de Maslow)","Una dependencia excesiva de una herramienta familiar; si todo lo que tienes es un martillo, todo parece un clavo.","Una persona que es muy buena con las hojas de cálculo podría intentar resolver todos los problemas empresariales con una hoja de cálculo, incluso cuando otras herramientas serían más apropiadas.","not_enough_meaning"
81,"Efecto menos-es-mejor","Un sesgo cognitivo que hace que la gente prefiera un conjunto más pequeño de artículos a un conjunto más grande, incluso si el conjunto más grande contiene todos los artículos del conjunto más pequeño y más.","Preferir recibir un pañuelo de alta gama como regalo a un set de regalo que incluye el mismo pañuelo más un artículo menos deseable y más barato.","need_to_act_fast"
82,"Nivelación y agudización","Dos distorsiones de la memoria opuestas que se producen con el tiempo. La nivelación es la pérdida de detalles, mientras que la agudización es el énfasis de ciertos detalles.","Al volver a contar una historia, una persona puede olvidar detalles menores (nivelación) pero exagerar la parte más emocionante (agudización).","what_to_remember"
83,"Yo especular (Looking-glass self)","Un concepto de psicología social que afirma que el yo de una persona surge de las interacciones interpersonales de la sociedad y de las percepciones de los demás.","Si la gente te trata constantemente como un líder, puedes empezar a verte a ti mismo como tal y actuar en consecuencia.","not_enough_meaning"
84,"Aversión a la pérdida","La tendencia a preferir evitar las pérdidas a adquirir ganancias equivalentes. Es mejor no perder 5€ que encontrar 5€.","Sentir más dolor por perder 100€ que placer por ganar 100€.","need_to_act_fast"
85,"Efecto de mera exposición","Tendemos a desarrollar una preferencia por las cosas simplemente porque estamos familiarizados con ellas.","Puede que no te guste una canción nueva la primera vez que la oyes, pero después de oírla en la radio varias veces, empiezas a disfrutarla.","too_much_information"
86,"Efecto de desinformación","La memoria se vuelve menos precisa debido a la información posterior al evento.","Un testigo al que se le pregunta '¿A qué velocidad iban los coches cuando chocaron?' podría recordar más tarde que los coches iban más rápido de lo que realmente iban.","what_to_remember"
87,"Efecto de credencial moral","La tendencia de un historial de no prejuicios a aumentar los prejuicios posteriores. Una persona que ha realizado un acto moral puede sentir que tiene una 'licencia' para realizar uno inmoral.","Después de donar a una organización benéfica, una persona puede sentirse justificada para ser grosera con un trabajador de servicios más tarde ese día.","not_enough_meaning"
88,"Suerte moral","El fenómeno por el que a un agente moral se le asigna culpa o elogio moral por una acción o sus consecuencias, incluso si está claro que dicho agente no tenía un control total sobre la acción o sus consecuencias.","Un conductor ebrio que llega a casa sano y salvo es juzgado con menos dureza que uno que atropella a un peatón, aunque su decisión de conducir ebrio fuera igualmente imprudente.","not_enough_meaning"
89,"Cinismo ingenuo","El sesgo cognitivo que se produce cuando la gente espera más sesgo egocéntrico en los demás del que realmente existe.","Creer que una persona que realiza un acto de bondad debe tener un motivo egoísta ulterior.","not_enough_meaning"
90,"Realismo ingenuo","La tendencia humana a creer que vemos el mundo que nos rodea de forma objetiva, y que las personas que no están de acuerdo con nosotros deben estar desinformadas, ser irracionales o estar sesgadas.","Creer que tus opiniones políticas se basan en puros hechos y lógica, y que cualquiera que no esté de acuerdo está simplemente mal informado.","not_enough_meaning"
91,"Sesgo de negatividad","Los acontecimientos y las emociones negativas tienen un mayor impacto en nuestro estado psicológico y en nuestros procesos que los neutros o positivos.","Recibes diez comentarios positivos y un comentario negativo sobre una presentación. Probablemente te detendrás en el único comentario negativo.","too_much_information"
92,"Negligencia de la probabilidad","La tendencia a ignorar por completo la probabilidad al tomar una decisión en condiciones de incertidumbre.","Elegir conducir en lugar de volar por miedo a los accidentes de avión, a pesar de que la probabilidad estadística de un accidente de coche es mucho mayor.","not_enough_meaning"
93,"Sesgo de normalidad","La negativa a planificar o reaccionar ante una catástrofe que nunca ha ocurrido antes.","Los residentes de una ciudad costera que ignoran las advertencias de evacuación por huracán porque 'nunca han tenido una tormenta fuerte aquí antes'.","need_to_act_fast"
94,"No inventado aquí","Aversión al contacto o al uso de productos, investigaciones, normas o conocimientos desarrollados fuera de un grupo.","El equipo de ingeniería de una empresa que insiste en crear una nueva herramienta de software desde cero, aunque ya exista una herramienta de terceros perfectamente buena y más barata.","not_enough_meaning"
95,"Sesgo de omisión","La tendencia a juzgar las acciones perjudiciales como peores, o menos morales, que las omisiones (inacciones) igualmente perjudiciales.","Una persona que deja morir a un paciente al no administrarle un medicamento que le salvaría la vida suele ser juzgada con menos dureza que una persona que le administra un medicamento letal, aunque el resultado sea el mismo.","too_much_information"
96,"Sesgo de optimismo","La tendencia a ser demasiado optimista, sobrestimando los resultados favorables y agradables.","Una persona puede creer que es menos probable que sufra un acontecimiento negativo, como un accidente de coche o una enfermedad grave, que otras personas.","need_to_act_fast"
97,"Efecto avestruz","La decisión de ignorar la información peligrosa o negativa 'escondiendo' la cabeza en la arena, como un avestruz.","Un inversor que evita comprobar su cartera durante una caída del mercado, esperando que el problema desaparezca por sí solo.","too_much_information"
98,"Sesgo de homogeneidad del exogrupo","La percepción de que los miembros del exogrupo son más similares entre sí que los miembros del endogrupo.","Creer que 'todos los aficionados de ese equipo deportivo rival son iguales', mientras que se ve una gran diversidad entre los aficionados de tu propio equipo.","not_enough_meaning"
99,"Efecto de exceso de confianza","La tendencia a que la confianza subjetiva de una persona en sus juicios sea sistemáticamente mayor que su precisión objetiva.","Un estudiante que está seguro de haber sacado un sobresaliente en un examen se sorprende al recibir sólo una nota mediocre.","need_to_act_fast"
100,"Pareidolia","Un tipo de apofenia, es la tendencia a percibir una imagen específica, a menudo significativa, en un patrón visual aleatorio o ambiguo.","Ver al 'hombre en la luna' o una cara en una tostada.","not_enough_meaning"
101,"Ley de la trivialidad de Parkinson","La tendencia a dar un peso desproporcionado a los asuntos triviales.","Un comité podría pasar 45 minutos debatiendo el color del cobertizo para bicicletas y sólo 15 minutos en una propuesta de reactor nuclear de varios millones de dólares.","too_much_information"
102,"Regla del pico-final","Que la gente juzga una experiencia en gran medida basándose en cómo se sintió en su punto álgido y en su final, en lugar de basarse en la suma total o en la media de cada momento.","Unas vacaciones pueden recordarse como geniales si tuvieron un último día fantástico, aunque la mayor parte del viaje fuera mediocre.","what_to_remember"
103,"Sesgo de pesimismo","La tendencia de algunas personas, especialmente las que sufren de depresión, a sobrestimar la probabilidad de que les ocurran cosas negativas.","Una persona puede creer que es seguro que suspenderá un examen, aunque haya estudiado a fondo y esté bien preparada.","need_to_act_fast"
104,"Efecto de superioridad de la imagen","Recordamos mejor los conceptos y las ideas cuando se presentan como imágenes en lugar de como texto.","Las instrucciones de IKEA son eficaces porque se basan en diagramas sencillos en lugar de en complejas descripciones de texto.","too_much_information"
105,"Efecto placebo","La tendencia a que la salud física o mental de una persona parezca mejorar después de tomar un placebo o un tratamiento inerte.","El dolor de cabeza de un paciente desaparece después de tomar una pastilla de azúcar que cree que es un potente analgésico.","not_enough_meaning"
106,"Falacia de la planificación","La tendencia a subestimar el tiempo, los costes y los riesgos de las acciones futuras, al tiempo que se sobrestiman los beneficios.","Predecir con confianza que la reforma de una casa durará dos semanas y costará 5.000€, para que al final dure dos meses y cueste 10.000€.","need_to_act_fast"
